Id,ThreadId,SessionId,Type,Domain,Created,Payload
1595049,931,,Loaded,,11/16/2021 8:01:50 PM,https://share.vialog.app/UZB5T141
1595299,931,,Loaded,,11/16/2021 8:08:57 PM,https://poff.ee/letschat/
1595339,931,,Loaded,,11/16/2021 8:09:47 PM,https://poff.ee/letschat/
1595761,931,f6cf8ab6-cc78-40e0-8042-23458fbeab2c,VideoPlaying,,11/16/2021 8:19:57 PM,r194cab1e367a17e90402d514c9d6c53
1595765,931,f6cf8ab6-cc78-40e0-8042-23458fbeab2c,VideoPlaying,,11/16/2021 8:19:58 PM,r194cab1e367a17e90402d514c9d6c53
1595788,931,f6cf8ab6-cc78-40e0-8042-23458fbeab2c,VideoPlaying,,11/16/2021 8:20:34 PM,r1bd47448f5433c20a09961a972cd92e
1595800,931,f6cf8ab6-cc78-40e0-8042-23458fbeab2c,VideoPlaying,,11/16/2021 8:20:58 PM,r1f4328d8a81c74adc004434cbc59252
1595853,931,,Loaded,,11/16/2021 8:22:27 PM,https://share.vialog.app/UZB5T141
1595865,931,,Loaded,,11/16/2021 8:22:42 PM,https://poff.ee/letschat/
1595872,931,5a302a46-3453-49ac-837a-9e6750f28472,VideoPlaying,,11/16/2021 8:22:49 PM,r1f4328d8a81c74adc004434cbc59252
1595874,931,5a302a46-3453-49ac-837a-9e6750f28472,VideoPlaying,,11/16/2021 8:22:51 PM,r1f4328d8a81c74adc004434cbc59252
1595883,931,5a302a46-3453-49ac-837a-9e6750f28472,VideoPlaying,,11/16/2021 8:22:58 PM,r1f4328d8a81c74adc004434cbc59252
1595927,931,5a302a46-3453-49ac-837a-9e6750f28472,VideoPlaying,,11/16/2021 8:23:48 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1597247,931,,Loaded,,11/16/2021 8:54:16 PM,https://poff.ee/letschat/
1597404,931,0984c066-9e98-4436-8ede-7b7918ad741a,VideoPlaying,,11/16/2021 8:57:13 PM,r15d6606d2a10b5e348b7cbf6cec5965
1597405,931,0984c066-9e98-4436-8ede-7b7918ad741a,VideoPlaying,,11/16/2021 8:57:14 PM,r15d6606d2a10b5e348b7cbf6cec5965
1597406,931,0984c066-9e98-4436-8ede-7b7918ad741a,VideoPlaying,,11/16/2021 8:57:14 PM,r15d6606d2a10b5e348b7cbf6cec5965
1597827,931,0984c066-9e98-4436-8ede-7b7918ad741a,VideoPlaying,,11/16/2021 9:05:58 PM,r194cab1e367a17e90402d514c9d6c53
1597871,931,0984c066-9e98-4436-8ede-7b7918ad741a,VideoPlaying,,11/16/2021 9:07:22 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1597930,931,0984c066-9e98-4436-8ede-7b7918ad741a,VideoPlaying,,11/16/2021 9:08:46 PM,r194cab1e367a17e90402d514c9d6c53
1597932,931,0984c066-9e98-4436-8ede-7b7918ad741a,VideoPlaying,,11/16/2021 9:08:49 PM,r194cab1e367a17e90402d514c9d6c53
1598678,931,,Loaded,,11/16/2021 9:28:44 PM,https://poff.ee/letschat/
1598683,931,b33bff45-0932-4827-bf35-254efd21b42a,VideoPlaying,,11/16/2021 9:28:58 PM,r194cab1e367a17e90402d514c9d6c53
1598690,931,b33bff45-0932-4827-bf35-254efd21b42a,VideoPlaying,,11/16/2021 9:29:02 PM,r194cab1e367a17e90402d514c9d6c53
1598765,931,,Loaded,,11/16/2021 9:31:27 PM,https://poff.ee/letschat/
1598945,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:36:01 PM,r1bd47448f5433c20a09961a972cd92e
1598986,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:37:06 PM,r15d6606d2a10b5e348b7cbf6cec5965
1599014,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:37:38 PM,r1f3c84f5db22d089dbdb44edf3fb7b5
1599057,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:38:37 PM,r1f3771dbe172a0364e1e0414e040fb4
1599061,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:38:41 PM,r1f3771dbe172a0364e1e0414e040fb4
1599080,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:39:09 PM,r13c4c8184ac77b9ebba5f50b2473c6e
1599087,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:39:14 PM,r13c4c8184ac77b9ebba5f50b2473c6e
1599360,931,,Loaded,,11/16/2021 9:46:17 PM,https://poff.ee/letschat/
1599372,931,7d96dc44-91c8-4046-bbbd-d10b4e349981,VideoPlaying,,11/16/2021 9:46:43 PM,r145d64e51f9523ff9277a9d426bf431
1599420,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:48:04 PM,r1bd47448f5433c20a09961a972cd92e
1599435,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:48:27 PM,r194cab1e367a17e90402d514c9d6c53
1599556,931,9f551b21-21b2-4f6b-8c17-e4ed1821fb11,VideoPlaying,,11/16/2021 9:51:32 PM,r13c4c8184ac77b9ebba5f50b2473c6e
1599586,931,,Loaded,,11/16/2021 9:52:42 PM,https://poff.ee/letschat/
1599933,931,,Loaded,,11/16/2021 10:03:54 PM,https://poff.ee/letschat/
1599940,931,,Loaded,,11/16/2021 10:04:05 PM,https://poff.ee/letschat/
1599957,931,,Loaded,,11/16/2021 10:04:44 PM,https://poff.ee/letschat/
1600085,931,,Loaded,,11/16/2021 10:10:39 PM,https://share.vialog.app/UZB5T141
1600243,931,,Loaded,,11/16/2021 10:16:59 PM,https://share.vialog.app/UZB5T141
1600253,931,,Loaded,,11/16/2021 10:17:33 PM,https://share.vialog.app/UZB5T141
1600287,931,,Loaded,,11/16/2021 10:18:55 PM,https://share.vialog.app/UZB5T141
1600292,931,10a4cd4a-4aed-4cff-bfd6-07cad7fc1923,VideoPlaying,,11/16/2021 10:19:08 PM,r1f4328d8a81c74adc004434cbc59252
1600300,931,10a4cd4a-4aed-4cff-bfd6-07cad7fc1923,VideoPlaying,,11/16/2021 10:19:28 PM,r1bd47448f5433c20a09961a972cd92e
1600312,931,10a4cd4a-4aed-4cff-bfd6-07cad7fc1923,VideoPlaying,,11/16/2021 10:19:50 PM,r152f420a6e95b030603e9e40079fb29
1600334,931,10a4cd4a-4aed-4cff-bfd6-07cad7fc1923,VideoPlaying,,11/16/2021 10:20:33 PM,r14f8982cddab79dd7acba9874500037
1600352,931,10a4cd4a-4aed-4cff-bfd6-07cad7fc1923,VideoPlaying,,11/16/2021 10:21:08 PM,r17774c341a77fc07ab62b45edb1f692
1601237,931,,Loaded,,11/16/2021 11:31:50 PM,https://poff.ee/letschat/
1601251,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:33:38 PM,r152f420a6e95b030603e9e40079fb29
1601252,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:33:40 PM,r152f420a6e95b030603e9e40079fb29
1601253,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:33:42 PM,r152f420a6e95b030603e9e40079fb29
1601260,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:34:49 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601261,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:34:51 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601262,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:34:54 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601263,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:34:56 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601264,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:35:02 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601266,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:35:11 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601269,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:35:18 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601270,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:35:24 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601272,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:35:32 PM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1601279,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:36:10 PM,r16b901b1a61d502d41a6a24fe19ea1d
1601281,931,66383eb6-c4d3-418d-92c7-f4352052290e,VideoPlaying,,11/16/2021 11:36:13 PM,r16b901b1a61d502d41a6a24fe19ea1d
1601398,931,,Loaded,,11/17/2021 12:00:21 AM,https://poff.ee/letschat/
1602160,931,,Loaded,,11/17/2021 5:26:23 AM,https://poff.ee/letschat/
1602165,931,,Loaded,,11/17/2021 5:27:04 AM,https://poff.ee/letschat/
1602201,931,,Loaded,,11/17/2021 5:34:23 AM,https://poff.ee/letschat/
1602822,931,,Loaded,,11/17/2021 6:31:57 AM,https://poff.ee/letschat/
1603545,931,,Loaded,,11/17/2021 7:25:05 AM,https://poff.ee/letschat/
1603549,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:25:11 AM,r1f4328d8a81c74adc004434cbc59252
1603559,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:25:42 AM,r1bd47448f5433c20a09961a972cd92e
1603568,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:26:03 AM,r194cab1e367a17e90402d514c9d6c53
1603578,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:26:29 AM,r15d6606d2a10b5e348b7cbf6cec5965
1603585,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:26:40 AM,r1f3c84f5db22d089dbdb44edf3fb7b5
1603595,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:26:52 AM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1603629,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:27:56 AM,r152f420a6e95b030603e9e40079fb29
1603649,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:28:42 AM,r17806e027b9a4fb178b133131d97dd2
1603654,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:28:52 AM,r1f3771dbe172a0364e1e0414e040fb4
1603659,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:29:19 AM,r1348fd616ed99e621c515ff34c12918
1603712,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:31:56 AM,r1348fd616ed99e621c515ff34c12918
1603715,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:32:03 AM,r1348fd616ed99e621c515ff34c12918
1603718,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:32:06 AM,r14f8982cddab79dd7acba9874500037
1603725,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 7:32:24 AM,r123aea33f544c01c3d0d6c5105a4fe5
1604655,931,,Loaded,,11/17/2021 8:10:50 AM,https://poff.ee/letschat/
1604905,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 8:18:45 AM,r123aea33f544c01c3d0d6c5105a4fe5
1604913,931,0c06e394-1084-4ed4-ac8d-6a765fdccd18,VideoPlaying,,11/17/2021 8:19:03 AM,r17774c341a77fc07ab62b45edb1f692
1606739,931,,Loaded,,11/17/2021 9:19:15 AM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1606749,931,e2cca570-f93a-444f-9302-5d01a1fef26d,VideoPlaying,,11/17/2021 9:19:26 AM,r1f4328d8a81c74adc004434cbc59252
1606801,931,e2cca570-f93a-444f-9302-5d01a1fef26d,VideoPlaying,,11/17/2021 9:20:21 AM,r194cab1e367a17e90402d514c9d6c53
1606874,931,,Loaded,,11/17/2021 9:22:07 AM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1607270,931,,Loaded,,11/17/2021 9:31:56 AM,https://poff.ee/letschat/
1607279,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:32:17 AM,r1f4328d8a81c74adc004434cbc59252
1607280,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:32:19 AM,r1f4328d8a81c74adc004434cbc59252
1607283,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:32:23 AM,r1f4328d8a81c74adc004434cbc59252
1607287,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:32:31 AM,r1f4328d8a81c74adc004434cbc59252
1607292,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:32:39 AM,r1f4328d8a81c74adc004434cbc59252
1607293,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:32:40 AM,r190ceb3eb8ef48e8341f05296696074
1607296,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:32:43 AM,r190ceb3eb8ef48e8341f05296696074
1607307,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:33:02 AM,r190ceb3eb8ef48e8341f05296696074
1607312,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:33:11 AM,r190ceb3eb8ef48e8341f05296696074
1607318,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:33:17 AM,r133b27a4be1fded6951c38a436d09c1
1607550,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 9:38:24 AM,r1c6698ca3a96d738d8d4655185fa5e4
1607699,931,,Loaded,,11/17/2021 9:42:34 AM,https://poff.ee/letschat/
1607706,931,84a59874-6987-46e9-b8ef-703527ca3b6a,VideoPlaying,,11/17/2021 9:42:48 AM,r1f4328d8a81c74adc004434cbc59252
1607751,931,84a59874-6987-46e9-b8ef-703527ca3b6a,VideoPlaying,,11/17/2021 9:43:41 AM,r1bd47448f5433c20a09961a972cd92e
1607882,931,,Loaded,,11/17/2021 9:46:50 AM,https://poff.ee/letschat/
1607969,931,,Loaded,,11/17/2021 9:49:39 AM,https://poff.ee/letschat/
1607987,931,34ab8f48-166f-42b6-b869-e1faceeb831e,VideoPlaying,,11/17/2021 9:50:03 AM,r15d6606d2a10b5e348b7cbf6cec5965
1608002,931,34ab8f48-166f-42b6-b869-e1faceeb831e,VideoPlaying,,11/17/2021 9:50:19 AM,r152f420a6e95b030603e9e40079fb29
1608011,931,34ab8f48-166f-42b6-b869-e1faceeb831e,VideoPlaying,,11/17/2021 9:50:32 AM,r13c4c8184ac77b9ebba5f50b2473c6e
1608029,931,34ab8f48-166f-42b6-b869-e1faceeb831e,VideoPlaying,,11/17/2021 9:50:50 AM,r145d64e51f9523ff9277a9d426bf431
1608043,931,34ab8f48-166f-42b6-b869-e1faceeb831e,VideoPlaying,,11/17/2021 9:51:15 AM,r145d64e51f9523ff9277a9d426bf431
1608048,931,34ab8f48-166f-42b6-b869-e1faceeb831e,VideoPlaying,,11/17/2021 9:51:25 AM,r145d64e51f9523ff9277a9d426bf431
1608086,931,,Loaded,,11/17/2021 9:52:08 AM,https://poff.ee/en/letschat/
1608092,931,,Loaded,,11/17/2021 9:52:21 AM,https://poff.ee/en/letschat/
1608113,931,,Loaded,,11/17/2021 9:52:48 AM,https://poff.ee/en/letschat/
1608115,931,,Loaded,,11/17/2021 9:52:49 AM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1608163,931,4b87698c-04ff-4f84-bc24-38c9403302a5,VideoPlaying,,11/17/2021 9:53:51 AM,r1ef7191e6dcb1054a6dc82348cb25a5
1608171,931,,Loaded,,11/17/2021 9:53:55 AM,https://poff.ee/letschat/
1608268,931,,Loaded,,11/17/2021 9:56:10 AM,https://poff.ee/letschat/
1608315,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 9:57:36 AM,r1f4328d8a81c74adc004434cbc59252
1608323,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 9:57:41 AM,r1f4328d8a81c74adc004434cbc59252
1608349,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 9:58:39 AM,r1bd47448f5433c20a09961a972cd92e
1608391,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 9:59:44 AM,r194cab1e367a17e90402d514c9d6c53
1608434,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:00:56 AM,r15d6606d2a10b5e348b7cbf6cec5965
1608454,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:01:30 AM,r1f3c84f5db22d089dbdb44edf3fb7b5
1608479,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:02:28 AM,r1a0e7d8bfc1c143f4e33e03f96b7c62
1608500,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:03:10 AM,r152f420a6e95b030603e9e40079fb29
1608523,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:03:56 AM,r17806e027b9a4fb178b133131d97dd2
1608545,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:04:47 AM,r1f3771dbe172a0364e1e0414e040fb4
1608558,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:05:15 AM,r1348fd616ed99e621c515ff34c12918
1608566,931,87f53ee1-a1ae-47e5-860f-e2d903ca07fd,VideoPlaying,,11/17/2021 10:05:42 AM,r14f8982cddab79dd7acba9874500037
1608592,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:06:31 AM,r1e9e2497434b5fe48a8cfeb6aba3a25
1608622,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:07:42 AM,r15e9e37fba804480098db8d146ba466
1608625,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:07:46 AM,r15e9e37fba804480098db8d146ba466
1608635,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:08:00 AM,r1c5d1a0aade8e715e11f11b155390aa
1608651,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:08:25 AM,r1c5d1a0aade8e715e11f11b155390aa
1608655,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:08:30 AM,r1c5d1a0aade8e715e11f11b155390aa
1608708,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:10:26 AM,r17608411e6a82a934f1de3c4d71170f
1608711,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:10:28 AM,r17608411e6a82a934f1de3c4d71170f
1608712,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:10:29 AM,r17608411e6a82a934f1de3c4d71170f
1608722,931,c5722a4a-723f-4429-b161-8a638d67151d,VideoPlaying,,11/17/2021 10:10:45 AM,r188c8a0df758d32d832611a994863b5
1608779,931,,Loaded,,11/17/2021 10:12:26 AM,https://poff.ee/letschat/
1608888,931,,Loaded,,11/17/2021 10:15:46 AM,https://poff.ee/letschat/
1609081,931,,Loaded,,11/17/2021 10:21:39 AM,https://poff.ee/letschat/
1609100,931,,Loaded,,11/17/2021 10:22:09 AM,https://poff.ee/letschat/
1609108,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:22:22 AM,r1f3771dbe172a0364e1e0414e040fb4
1609126,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:22:49 AM,r13c4c8184ac77b9ebba5f50b2473c6e
1609149,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:23:41 AM,r13076886f1c8aa8c2434ac59db28ed9
1609171,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:05 AM,r13076886f1c8aa8c2434ac59db28ed9
1609180,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:13 AM,r13076886f1c8aa8c2434ac59db28ed9
1609183,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609184,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609186,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609189,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609190,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609192,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609195,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609196,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:14 AM,r13076886f1c8aa8c2434ac59db28ed9
1609199,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:18 AM,r13076886f1c8aa8c2434ac59db28ed9
1609202,931,d4e1504f-7dc5-4de3-829c-06993cf9e865,VideoPlaying,,11/17/2021 10:24:19 AM,r13076886f1c8aa8c2434ac59db28ed9
1609672,931,,Loaded,,11/17/2021 10:37:40 AM,https://poff.ee/letschat/?utm_source=Guest Briefs 2019&utm_campaign=fe30a4b734-EMAIL_CAMPAIGN_2019_11_11_07_04_COPY_01&utm_medium=email&utm_term=0_9cc3ab4fcc-fe30a4b734-
1609696,931,09d93215-cbf4-4fc2-8da6-468174694a1b,VideoPlaying,,11/17/2021 10:38:21 AM,r16e554b449e1ff3fc368780d4111578
1609697,931,09d93215-cbf4-4fc2-8da6-468174694a1b,VideoPlaying,,11/17/2021 10:38:23 AM,r16e554b449e1ff3fc368780d4111578
1609698,931,09d93215-cbf4-4fc2-8da6-468174694a1b,VideoPlaying,,11/17/2021 10:38:24 AM,r16e554b449e1ff3fc368780d4111578
1609733,931,09d93215-cbf4-4fc2-8da6-468174694a1b,VideoPlaying,,11/17/2021 10:39:19 AM,r18fcb5bfc9bab3186fc24badd6163db
1609736,931,09d93215-cbf4-4fc2-8da6-468174694a1b,VideoPlaying,,11/17/2021 10:39:20 AM,r18fcb5bfc9bab3186fc24badd6163db
1609737,931,09d93215-cbf4-4fc2-8da6-468174694a1b,VideoPlaying,,11/17/2021 10:39:21 AM,r18fcb5bfc9bab3186fc24badd6163db
1609781,931,,Loaded,,11/17/2021 10:40:37 AM,https://share.vialog.app/UZB5T141
1610164,931,,Loaded,,11/17/2021 10:50:42 AM,https://share.vialog.app/UZB5T141
1610857,931,,Loaded,,11/17/2021 11:11:24 AM,https://share.vialog.app/UZB5T141
1610917,931,,Loaded,,11/17/2021 11:12:30 AM,https://share.vialog.app/UZB5T141
1611554,931,,Loaded,,11/17/2021 11:27:13 AM,https://share.vialog.app/UZB5T141
1611977,931,,Loaded,,11/17/2021 11:38:50 AM,https://poff.ee/letschat/
1611998,931,6a7004d9-da05-49b4-82bb-f3e9a78e6c2c,VideoPlaying,,11/17/2021 11:39:17 AM,r1984607d9f5a1e70afef158629c81a3
1612003,931,6a7004d9-da05-49b4-82bb-f3e9a78e6c2c,VideoPlaying,,11/17/2021 11:39:19 AM,r1984607d9f5a1e70afef158629c81a3
1612245,931,,Loaded,,11/17/2021 11:45:22 AM,https://share.vialog.app/UZB5T141
1612478,931,,Loaded,,11/17/2021 11:51:32 AM,https://share.vialog.app/UZB5T141
1612491,931,1ef6a2c3-8322-4bdb-a65d-c2f2acd3ad32,VideoPlaying,,11/17/2021 11:51:53 AM,r1c3b24efb214c031ff6bdbf7939ea01
1612611,931,,Loaded,,11/17/2021 11:54:54 AM,https://poff.ee/letschat/
1613078,931,,Loaded,,11/17/2021 12:05:00 PM,https://share.vialog.app/UZB5T141
1613201,931,,Loaded,,11/17/2021 12:07:17 PM,https://poff.ee/letschat/
1613469,931,,Loaded,,11/17/2021 12:14:17 PM,https://poff.ee/letschat/
1613546,931,,Loaded,,11/17/2021 12:16:25 PM,https://share.vialog.app/UZB5T141
1613583,931,70005fde-1099-4099-8043-ac2ba57a598f,VideoPlaying,,11/17/2021 12:17:24 PM,r1079286ba8b4a9acc63159d123148dc
1613588,931,70005fde-1099-4099-8043-ac2ba57a598f,VideoPlaying,,11/17/2021 12:17:31 PM,r1079286ba8b4a9acc63159d123148dc
1613597,931,70005fde-1099-4099-8043-ac2ba57a598f,VideoPlaying,,11/17/2021 12:17:46 PM,r1079286ba8b4a9acc63159d123148dc
1613602,931,,Loaded,,11/17/2021 12:17:54 PM,https://share.vialog.app/UZB5T141
1613612,931,d38e5108-240c-471b-9edc-67fb1b7c2b91,VideoPlaying,,11/17/2021 12:18:10 PM,r1079286ba8b4a9acc63159d123148dc
1613615,931,d38e5108-240c-471b-9edc-67fb1b7c2b91,VideoPlaying,,11/17/2021 12:18:12 PM,r1079286ba8b4a9acc63159d123148dc
1613787,931,,Loaded,,11/17/2021 12:22:39 PM,https://share.vialog.app/UZB5T141
1613902,931,,Loaded,,11/17/2021 12:26:21 PM,https://share.vialog.app/UZB5T141
1613924,931,3f4caead-5d94-44f4-961c-385d32829f29,VideoPlaying,,11/17/2021 12:26:57 PM,r1f4328d8a81c74adc004434cbc59252
1614067,931,,Loaded,,11/17/2021 12:30:06 PM,https://poff.ee/letschat/
1614123,931,,Loaded,,11/17/2021 12:31:45 PM,https://poff.ee/letschat/
